Id_day	Id_hour	vect_b	Name
1	3	6156	FB32
1	3	1661	FB33
1	3	3051	FB34
1	3	3842	FB35
1	3	4301	FB36
1	3	1000	FB37
1	4	4400	FB01
1	4	1714	FB02
1	4	2942	FB03
1	4	2325	FB04
1	4	2078	FB05
1	4	1784	FB06
1	4	4500	FB07
1	4	4001	FB08
1	4	1451	FB09
1	4	1492	FB10
1	4	3481	FB11
1	4	3839	FB12
1	4	2445	FB13
1	4	4076	FB14
1	4	2803	FB15
1	4	2704	FB16
1	4	5874	FB17
1	4	5728	FB18
1	4	3385	FB19
1	4	4724	FB20
1	4	4915	FB21
1	4	1860	FB22
1	4	2331	FB23
1	4	3184	FB24
1	4	3553	FB25
1	4	4920	FB26
1	4	5958	FB27
1	4	3379	FB28
1	4	3137	FB29
1	4	3702	FB30
1	4	2011	FB31
1	4	6478	FB32
1	4	1736	FB33
1	4	3259	FB34
1	4	3818	FB35
1	4	4500	FB36
1	4	1000	FB37
1	5	4400	FB01
1	5	1921	FB02
1	5	2931	FB03
1	5	2047	FB04
1	5	2325	FB05
1	5	1765	FB06
1	5	4500	FB07
1	5	4001	FB08
1	5	1359	FB09
1	5	1387	FB10
1	5	3553	FB11
1	5	3910	FB12
1	5	2270	FB13
1	5	4117	FB14
1	5	2500	FB15
1	5	2641	FB16
1	5	5888	FB17
1	5	5891	FB18
1	5	3443	FB19
1	5	4277	FB20
1	5	5062	FB21
1	5	2067	FB22
1	5	2184	FB23
1	5	2946	FB24
1	5	3438	FB25
1	5	4987	FB26
1	5	5967	FB27
1	5	3580	FB28
1	5	3280	FB29
1	5	4074	FB30
1	5	2066	FB31
1	5	6385	FB32
1	5	2010	FB33
1	5	3399	FB34
1	5	3662	FB35
1	5	4274	FB36
1	5	1000	FB37
1	6	4400	FB01
1	6	1766	FB02
1	6	2940	FB03
1	6	1997	FB04
1	6	2349	FB05
1	6	1657	FB06
1	6	4500	FB07
1	6	4001	FB08
1	6	1333	FB09
1	6	1371	FB10
1	6	3253	FB11
1	6	4113	FB12
1	6	2437	FB13
1	6	3953	FB14
1	6	2231	FB15
1	6	2533	FB16
1	6	5657	FB17
1	6	5707	FB18
1	6	3147	FB19
1	6	4066	FB20
1	6	4957	FB21
1	6	1892	FB22
1	6	1960	FB23
1	6	2973	FB24
1	6	3541	FB25
1	6	4621	FB26
1	6	5804	FB27
1	6	3754	FB28
1	6	3420	FB29
1	6	4319	FB30
1	6	1951	FB31
1	6	6265	FB32
1	6	1716	FB33
1	6	3294	FB34
1	6	3514	FB35
1	6	4319	FB36
1	6	1000	FB37
1	7	4400	FB01
1	7	1446	FB02
1	7	2983	FB03
1	7	1621	FB04
1	7	2395	FB05
1	7	1719	FB06
1	7	4500	FB07
1	7	4284	FB08
1	7	1368	FB09
1	7	1427	FB10
1	7	2868	FB11
1	7	4112	FB12
1	7	2600	FB13
1	7	3668	FB14
1	7	1516	FB15
1	7	2550	FB16
1	7	5357	FB17
1	7	4788	FB18
1	7	2272	FB19
1	7	3716	FB20
1	7	4343	FB21
1	7	1843	FB22
1	7	1442	FB23
1	7	2588	FB24
1	7	3307	FB25
1	7	3598	FB26
1	7	5561	FB27
1	7	3854	FB28
1	7	3369	FB29
1	7	4649	FB30
1	7	2253	FB31
1	7	5695	FB32
1	7	1437	FB33
1	7	3028	FB34
1	7	2932	FB35
1	7	3727	FB36
1	7	1000	FB37
1	8	4400	FB01
1	8	1347	FB02
1	8	2415	FB03
1	8	1381	FB04
1	8	2664	FB05
1	8	1269	FB06
1	8	4500	FB07
1	8	4608	FB08
1	8	1365	FB09
1	8	1405	FB10
1	8	3057	FB11
1	8	3995	FB12
1	8	2219	FB13
1	8	3074	FB14
1	8	2138	FB15
1	8	2600	FB16
1	8	5349	FB17
1	8	5258	FB18
1	8	2605	FB19
1	8	3219	FB20
1	8	4448	FB21
1	8	1389	FB22
1	8	1312	FB23
1	8	2318	FB24
1	8	3094	FB25
1	8	3758	FB26
1	8	5521	FB27
1	8	4195	FB28
1	8	3821	FB29
1	8	4664	FB30
1	8	1710	FB31
1	8	4893	FB32
1	8	1328	FB33
1	8	3025	FB34
1	8	3452	FB35
1	8	3479	FB36
1	8	1000	FB37
1	9	4400	FB01
1	9	1356	FB02
1	9	2435	FB03
1	9	1408	FB04
1	9	2517	FB05
1	9	1510	FB06
1	9	4492	FB07
1	9	4001	FB08
1	9	1305	FB09
1	9	1341	FB10
1	9	2952	FB11
1	9	4284	FB12
1	9	2337	FB13
1	9	3203	FB14
1	9	2840	FB15
1	9	2543	FB16
1	9	4884	FB17
1	9	5771	FB18
1	9	2832	FB19
1	9	3366	FB20
1	9	4206	FB21
1	9	1462	FB22
1	9	2100	FB23
1	9	2407	FB24
1	9	3268	FB25
1	9	4052	FB26
1	9	5202	FB27
1	9	4231	FB28
1	9	3775	FB29
1	9	5143	FB30
1	9	1986	FB31
1	9	5140	FB32
1	9	1292	FB33
1	9	3018	FB34
1	9	3834	FB35
1	9	3645	FB36
1	9	1000	FB37
1	10	4400	FB01
1	10	1375	FB02
1	10	2244	FB03
1	10	1429	FB04
1	10	2569	FB05
1	10	1306	FB06
1	10	4455	FB07
1	10	4001	FB08
1	10	1404	FB09
1	10	1450	FB10
1	10	2753	FB11
1	10	3314	FB12
1	10	2325	FB13
1	10	2961	FB14
1	10	2647	FB15
1	10	2444	FB16
1	10	4730	FB17
1	10	6045	FB18
1	10	2727	FB19
1	10	3166	FB20
1	10	4905	FB21
1	10	1400	FB22
1	10	1883	FB23
1	10	1678	FB24
1	10	2199	FB25
1	10	3863	FB26
1	10	5170	FB27
1	10	4044	FB28
1	10	3740	FB29
1	10	4539	FB30
1	10	1902	FB31
1	10	4817	FB32
1	10	1366	FB33
1	10	3005	FB34
1	10	3716	FB35
1	10	3540	FB36
1	10	1000	FB37
1	11	4400	FB01
1	11	1358	FB02
1	11	2123	FB03
1	11	1403	FB04
1	11	2843	FB05
1	11	1281	FB06
1	11	4444	FB07
1	11	4001	FB08
1	11	1381	FB09
1	11	1424	FB10
1	11	2356	FB11
1	11	3128	FB12
1	11	2236	FB13
1	11	2627	FB14
1	11	2653	FB15
1	11	2450	FB16
1	11	5022	FB17
1	11	6369	FB18
1	11	2536	FB19
1	11	3011	FB20
1	11	5493	FB21
1	11	1401	FB22
1	11	1939	FB23
1	11	1445	FB24
1	11	1941	FB25
1	11	3554	FB26
1	11	5304	FB27
1	11	4239	FB28
1	11	3981	FB29
1	11	4448	FB30
1	11	1764	FB31
1	11	4375	FB32
1	11	1353	FB33
1	11	3020	FB34
1	11	3696	FB35
1	11	3324	FB36
1	11	1000	FB37
1	12	4400	FB01
1	12	1371	FB02
1	12	2073	FB03
1	12	1427	FB04
1	12	2723	FB05
1	12	1302	FB06
1	12	4375	FB07
1	12	4001	FB08
1	12	1403	FB09
1	12	1447	FB10
1	12	2438	FB11
1	12	3251	FB12
1	12	2267	FB13
1	12	2611	FB14
1	12	2652	FB15
1	12	2375	FB16
1	12	4740	FB17
1	12	6277	FB18
1	12	2552	FB19
1	12	3010	FB20
1	12	5410	FB21
1	12	1427	FB22
1	12	1909	FB23
1	12	1547	FB24
1	12	2093	FB25
1	12	3560	FB26
1	12	5127	FB27
1	12	4168	FB28
1	12	3883	FB29
1	12	4631	FB30
1	12	1869	FB31
1	12	4339	FB32
1	12	1362	FB33
1	12	3005	FB34
1	12	3708	FB35
1	12	3328	FB36
1	12	1000	FB37
1	13	4400	FB01
1	13	1358	FB02
1	13	2118	FB03
1	13	1389	FB04
1	13	2845	FB05
1	13	1270	FB06
1	13	4482	FB07
1	13	4001	FB08
1	13	1375	FB09
1	13	1415	FB10
1	13	2447	FB11
1	13	3071	FB12
1	13	2264	FB13
1	13	2631	FB14
1	13	2561	FB15
1	13	2446	FB16
1	13	5036	FB17
1	13	6376	FB18
1	13	2531	FB19
1	13	3027	FB20
1	13	5500	FB21
1	13	1397	FB22
1	13	1834	FB23
1	13	1366	FB24
1	13	1884	FB25
1	13	3550	FB26
1	13	5330	FB27
1	13	4220	FB28
1	13	3972	FB29
1	13	4351	FB30
1	13	1764	FB31
1	13	4383	FB32
1	13	1348	FB33
1	13	3020	FB34
1	13	3640	FB35
1	13	3332	FB36
1	13	1000	FB37
1	14	4400	FB01
1	14	1361	FB02
1	14	2182	FB03
1	14	1382	FB04
1	14	2787	FB05
1	14	1270	FB06
1	14	4381	FB07
1	14	4001	FB08
1	14	1374	FB09
1	14	1411	FB10
1	14	2421	FB11
1	14	3069	FB12
1	14	2258	FB13
1	14	2706	FB14
1	14	2506	FB15
1	14	2474	FB16
1	14	4782	FB17
1	14	6329	FB18
1	14	2596	FB19
1	14	3067	FB20
1	14	5457	FB21
1	14	1402	FB22
1	14	1760	FB23
1	14	1350	FB24
1	14	1899	FB25
1	14	3643	FB26
1	14	5153	FB27
1	14	4165	FB28
1	14	3913	FB29
1	14	4314	FB30
1	14	1835	FB31
1	14	4489	FB32
1	14	1354	FB33
1	14	3014	FB34
1	14	3612	FB35
1	14	3395	FB36
1	14	1000	FB37
1	15	4400	FB01
1	15	1368	FB02
1	15	2255	FB03
1	15	1403	FB04
1	15	2695	FB05
1	15	1284	FB06
1	15	4485	FB07
1	15	4001	FB08
1	15	1384	FB09
1	15	1426	FB10
1	15	2407	FB11
1	15	3031	FB12
1	15	2282	FB13
1	15	2789	FB14
1	15	2599	FB15
1	15	2496	FB16
1	15	4960	FB17
1	15	6254	FB18
1	15	2623	FB19
1	15	3101	FB20
1	15	5390	FB21
1	15	1402	FB22
1	15	1886	FB23
1	15	1390	FB24
1	15	1887	FB25
1	15	3699	FB26
1	15	5319	FB27
1	15	4063	FB28
1	15	3813	FB29
1	15	4259	FB30
1	15	1788	FB31
1	15	4601	FB32
1	15	1363	FB33
1	15	3014	FB34
1	15	3658	FB35
1	15	3437	FB36
1	15	1000	FB37
1	16	4400	FB01
1	16	1351	FB02
1	16	2302	FB03
1	16	1388	FB04
1	16	2883	FB05
1	16	1267	FB06
1	16	4420	FB07
1	16	4001	FB08
1	16	1373	FB09
1	16	1413	FB10
1	16	2484	FB11
1	16	3069	FB12
1	16	2175	FB13
1	16	2789	FB14
1	16	2612	FB15
1	16	2593	FB16
1	16	5058	FB17
1	16	6407	FB18
1	16	2604	FB19
1	16	3071	FB20
1	16	5527	FB21
1	16	1383	FB22
1	16	1903	FB23
1	16	1382	FB24
1	16	1872	FB25
1	16	3678	FB26
1	16	5317	FB27
1	16	4256	FB28
1	16	4010	FB29
1	16	4368	FB30
1	16	1741	FB31
1	16	4582	FB32
1	16	1340	FB33
1	16	3006	FB34
1	16	3665	FB35
1	16	3408	FB36
1	16	1000	FB37
1	17	4400	FB01
1	17	1353	FB02
1	17	2066	FB03
1	17	1390	FB04
1	17	3009	FB05
1	17	1274	FB06
1	17	4500	FB07
1	17	4001	FB08
1	17	1378	FB09
1	17	1417	FB10
1	17	2294	FB11
1	17	3124	FB12
1	17	2105	FB13
1	17	2438	FB14
1	17	2597	FB15
1	17	2461	FB16
1	17	5343	FB17
1	17	6510	FB18
1	17	2306	FB19
1	17	2899	FB20
1	17	5620	FB21
1	17	1360	FB22
1	17	1884	FB23
1	17	1403	FB24
1	17	1890	FB25
1	17	3241	FB26
1	17	5581	FB27
1	17	4397	FB28
1	17	4149	FB29
1	17	4513	FB30
1	17	1602	FB31
1	17	4081	FB32
1	17	1341	FB33
1	17	3013	FB34
1	17	3657	FB35
1	17	3179	FB36
1	17	1000	FB37
1	18	4400	FB01
1	18	1430	FB02
1	18	2215	FB03
1	18	1400	FB04
1	18	2767	FB05
1	18	1286	FB06
1	18	4500	FB07
1	18	4001	FB08
1	18	1379	FB09
1	18	1422	FB10
1	18	2431	FB11
1	18	3552	FB12
1	18	2291	FB13
1	18	3030	FB14
1	18	2570	FB15
1	18	2493	FB16
1	18	5159	FB17
1	18	6296	FB18
1	18	2563	FB19
1	18	3244	FB20
1	18	5427	FB21
1	18	1391	FB22
1	18	1817	FB23
1	18	1442	FB24
1	18	2373	FB25
1	18	3697	FB26
1	18	5450	FB27
1	18	4319	FB28
1	18	3987	FB29
1	18	4663	FB30
1	18	1874	FB31
1	18	4883	FB32
1	18	1403	FB33
1	18	3006	FB34
1	18	3660	FB35
1	18	3477	FB36
1	18	1000	FB37
1	19	4400	FB01
1	19	1421	FB02
1	19	2238	FB03
1	19	1404	FB04
1	19	2760	FB05
1	19	1285	FB06
1	19	4500	FB07
1	19	4001	FB08
1	19	1381	FB09
1	19	1425	FB10
1	19	2443	FB11
1	19	3684	FB12
1	19	2318	FB13
1	19	3047	FB14
1	19	2594	FB15
1	19	2423	FB16
1	19	5074	FB17
1	19	6293	FB18
1	19	2550	FB19
1	19	3236	FB20
1	19	5425	FB21
1	19	1378	FB22
1	19	1820	FB23
1	19	1563	FB24
1	19	2503	FB25
1	19	3686	FB26
1	19	5390	FB27
1	19	4360	FB28
1	19	4005	FB29
1	19	4785	FB30
1	19	1875	FB31
1	19	4892	FB32
1	19	1397	FB33
1	19	3011	FB34
1	19	3686	FB35
1	19	3464	FB36
1	19	1000	FB37
1	20	4400	FB01
1	20	1373	FB02
1	20	2434	FB03
1	20	1419	FB04
1	20	2648	FB05
1	20	1300	FB06
1	20	4481	FB07
1	20	4001	FB08
1	20	1396	FB09
1	20	1440	FB10
1	20	2455	FB11
1	20	3755	FB12
1	20	2373	FB13
1	20	3129	FB14
1	20	2666	FB15
1	20	2571	FB16
1	20	4874	FB17
1	20	6201	FB18
1	20	2531	FB19
1	20	3227	FB20
1	20	5341	FB21
1	20	1373	FB22
1	20	1893	FB23
1	20	1680	FB24
1	20	2605	FB25
1	20	3665	FB26
1	20	5206	FB27
1	20	4278	FB28
1	20	3905	FB29
1	20	5072	FB30
1	20	1883	FB31
1	20	4902	FB32
1	20	1355	FB33
1	20	3010	FB34
1	20	3733	FB35
1	20	3445	FB36
1	20	1000	FB37
1	21	4400	FB01
1	21	1352	FB02
1	21	2620	FB03
1	21	1367	FB04
1	21	2497	FB05
1	21	1411	FB06
1	21	4500	FB07
1	21	4001	FB08
1	21	1348	FB09
1	21	1389	FB10
1	21	2535	FB11
1	21	4387	FB12
1	21	2399	FB13
1	21	3270	FB14
1	21	2806	FB15
1	21	2676	FB16
1	21	4864	FB17
1	21	6073	FB18
1	21	2513	FB19
1	21	3249	FB20
1	21	5226	FB21
1	21	1492	FB22
1	21	2063	FB23
1	21	2353	FB24
1	21	3278	FB25
1	21	3662	FB26
1	21	5206	FB27
1	21	4335	FB28
1	21	3851	FB29
1	21	5327	FB30
1	21	2050	FB31
1	21	5012	FB32
1	21	1342	FB33
1	21	3016	FB34
1	21	3812	FB35
1	21	3421	FB36
1	21	1000	FB37
1	22	4400	FB01
1	22	1356	FB02
1	22	2681	FB03
1	22	1305	FB04
1	22	2633	FB05
1	22	1356	FB06
1	22	4500	FB07
1	22	4001	FB08
1	22	1296	FB09
1	22	1332	FB10
1	22	2637	FB11
1	22	4109	FB12
1	22	2338	FB13
1	22	3366	FB14
1	22	2763	FB15
1	22	2749	FB16
1	22	5079	FB17
1	22	6139	FB18
1	22	2549	FB19
1	22	3278	FB20
1	22	5286	FB21
1	22	1498	FB22
1	22	2031	FB23
1	22	2212	FB24
1	22	3076	FB25
1	22	3739	FB26
1	22	5372	FB27
1	22	4221	FB28
1	22	3800	FB29
1	22	4984	FB30
1	22	1977	FB31
1	22	5146	FB32
1	22	1335	FB33
1	22	3018	FB34
1	22	3778	FB35
1	22	3518	FB36
1	22	1000	FB37
1	23	4400	FB01
1	23	1457	FB02
1	23	2354	FB03
1	23	1400	FB04
1	23	2872	FB05
1	23	1279	FB06
1	23	4500	FB07
1	23	4001	FB08
1	23	1380	FB09
1	23	1420	FB10
1	23	2478	FB11
1	23	3562	FB12
1	23	2167	FB13
1	23	3114	FB14
1	23	2693	FB15
1	23	2609	FB16
1	23	5383	FB17
1	23	6388	FB18
1	23	2489	FB19
1	23	3229	FB20
1	23	5510	FB21
1	23	1393	FB22
1	23	1939	FB23
1	23	1662	FB24
1	23	2511	FB25
1	23	3554	FB26
1	23	5610	FB27
1	23	4403	FB28
1	23	4084	FB29
1	23	4656	FB30
1	23	1813	FB31
1	23	4923	FB32
1	23	1426	FB33
1	23	3045	FB34
1	23	3742	FB35
1	23	3431	FB36
1	23	1000	FB37
1	24	4400	FB01
1	24	1577	FB02
1	24	2645	FB03
1	24	1327	FB04
1	24	2709	FB05
1	24	1227	FB06
1	24	4500	FB07
1	24	4001	FB08
1	24	1338	FB09
1	24	1365	FB10
1	24	2470	FB11
1	24	3632	FB12
1	24	2306	FB13
1	24	3151	FB14
1	24	2739	FB15
1	24	2783	FB16
1	24	5393	FB17
1	24	6246	FB18
1	24	2571	FB19
1	24	3245	FB20
1	24	5382	FB21
1	24	1419	FB22
1	24	2085	FB23
1	24	1751	FB24
1	24	2595	FB25
1	24	3691	FB26
1	24	5617	FB27
1	24	4280	FB28
1	24	3937	FB29
1	24	4685	FB30
1	24	1814	FB31
1	24	4916	FB32
1	24	1513	FB33
1	24	3143	FB34
1	24	3726	FB35
1	24	3497	FB36
1	24	1000	FB37
2	1	4400	FB01
2	1	1885	FB02
2	1	2541	FB03
2	1	1980	FB04
2	1	2606	FB05
2	1	1217	FB06
2	1	4500	FB07
2	1	3351	FB08
2	1	1270	FB09
2	1	1303	FB10
2	1	3564	FB11
2	1	3850	FB12
2	1	2631	FB13
2	1	3309	FB14
2	1	1448	FB15
2	1	2466	FB16
2	1	5565	FB17
2	1	5898	FB18
2	1	1524	FB19
2	1	4117	FB20
2	1	4568	FB21
2	1	1435	FB22
2	1	1243	FB23
2	1	2607	FB24
2	1	2921	FB25
2	1	2649	FB26
2	1	5808	FB27
2	1	3984	FB28
2	1	3540	FB29
2	1	4649	FB30
2	1	1836	FB31
2	1	4955	FB32
2	1	1513	FB33
2	1	3344	FB34
2	1	2957	FB35
2	1	3564	FB36
2	1	1000	FB37
2	2	4400	FB01
2	2	1885	FB02
2	2	2627	FB03
2	2	2413	FB04
2	2	2433	FB05
2	2	1289	FB06
2	2	4500	FB07
2	2	3351	FB08
2	2	1385	FB09
2	2	1602	FB10
2	2	3646	FB11
2	2	4312	FB12
2	2	2633	FB13
2	2	3358	FB14
2	2	1493	FB15
2	2	2521	FB16
2	2	5606	FB17
2	2	5633	FB18
2	2	1668	FB19
2	2	4729	FB20
2	2	4564	FB21
2	2	1434	FB22
2	2	1273	FB23
2	2	3129	FB24
2	2	3378	FB25
2	2	2834	FB26
2	2	5838	FB27
2	2	4038	FB28
2	2	3502	FB29
2	2	5009	FB30
2	2	1901	FB31
2	2	5283	FB32
2	2	1513	FB33
2	2	3344	FB34
2	2	2996	FB35
2	2	4026	FB36
2	2	1000	FB37
2	3	4400	FB01
2	3	1848	FB02
2	3	2778	FB03
2	3	2676	FB04
2	3	2313	FB05
2	3	1211	FB06
2	3	4500	FB07
2	3	3734	FB08
2	3	1268	FB09
2	3	1893	FB10
2	3	3954	FB11
2	3	4403	FB12
2	3	2673	FB13
2	3	3615	FB14
2	3	1468	FB15
2	3	2505	FB16
2	3	5943	FB17
2	3	5234	FB18
2	3	1717	FB19
2	3	4266	FB20
2	3	4038	FB21
2	3	1408	FB22
2	3	1267	FB23
2	3	3362	FB24
2	3	3654	FB25
2	3	2963	FB26
2	3	6036	FB27
2	3	3876	FB28
2	3	3349	FB29
2	3	4859	FB30
2	3	2010	FB31
2	3	5395	FB32
2	3	1473	FB33
2	3	3324	FB34
2	3	2939	FB35
2	3	3780	FB36
2	3	1000	FB37
2	4	4824	FB01
2	4	1932	FB02
2	4	2755	FB03
2	4	2742	FB04
2	4	2235	FB05
2	4	1352	FB06
2	4	4500	FB07
2	4	4502	FB08
2	4	1436	FB09
2	4	1995	FB10
2	4	3810	FB11
2	4	4488	FB12
2	4	2685	FB13
2	4	3556	FB14
2	4	1499	FB15
2	4	2620	FB16
2	4	6031	FB17
2	4	5446	FB18
2	4	1484	FB19
2	4	3498	FB20
2	4	4198	FB21
2	4	1437	FB22
2	4	1322	FB23
2	4	3313	FB24
2	4	3771	FB25
2	4	2695	FB26
2	4	6017	FB27
2	4	3819	FB28
2	4	3273	FB29
2	4	4894	FB30
2	4	2013	FB31
2	4	5063	FB32
2	4	1517	FB33
2	4	3583	FB34
2	4	2996	FB35
2	4	3186	FB36
2	4	1000	FB37
2	5	6000	FB01
2	5	2043	FB02
2	5	2898	FB03
2	5	2322	FB04
2	5	2313	FB05
2	5	1267	FB06
2	5	4500	FB07
2	5	5735	FB08
2	5	1429	FB09
2	5	1750	FB10
2	5	3862	FB11
2	5	4470	FB12
2	5	2656	FB13
2	5	3676	FB14
2	5	1495	FB15
2	5	2568	FB16
2	5	6279	FB17
2	5	5269	FB18
2	5	1745	FB19
2	5	2301	FB20
2	5	4632	FB21
2	5	1435	FB22
2	5	1320	FB23
2	5	3121	FB24
2	5	3738	FB25
2	5	3016	FB26
2	5	5838	FB27
2	5	3899	FB28
2	5	3361	FB29
2	5	4920	FB30
2	5	1953	FB31
2	5	5116	FB32
2	5	1497	FB33
2	5	4250	FB34
2	5	3379	FB35
2	5	2594	FB36
2	5	1000	FB37
2	6	5043	FB01
2	6	1785	FB02
2	6	2764	FB03
2	6	3027	FB04
2	6	2232	FB05
2	6	1386	FB06
2	6	4500	FB07
2	6	4255	FB08
2	6	1490	FB09
2	6	2229	FB10
2	6	3693	FB11
2	6	4466	FB12
2	6	2690	FB13
2	6	3448	FB14
2	6	1454	FB15
2	6	2624	FB16
2	6	6115	FB17
2	6	4753	FB18
2	6	1281	FB19
2	6	3745	FB20
2	6	4222	FB21
2	6	1415	FB22
2	6	1305	FB23
2	6	3628	FB24
2	6	4055	FB25
2	6	2335	FB26
2	6	6102	FB27
2	6	3669	FB28
2	6	3137	FB29
2	6	4624	FB30
2	6	2033	FB31
2	6	4986	FB32
2	6	1486	FB33
2	6	3589	FB34
2	6	3004	FB35
2	6	3209	FB36
2	6	1000	FB37
2	7	5147	FB01
2	7	1924	FB02
2	7	2572	FB03
2	7	2901	FB04
2	7	2355	FB05
2	7	1387	FB06
2	7	4500	FB07
2	7	4557	FB08
2	7	1520	FB09
2	7	2217	FB10
2	7	4012	FB11
2	7	4161	FB12
2	7	2673	FB13
2	7	3320	FB14
2	7	1387	FB15
2	7	2537	FB16
2	7	6408	FB17
2	7	4085	FB18
2	7	1283	FB19
2	7	3443	FB20
2	7	3758	FB21
2	7	1424	FB22
2	7	1296	FB23
2	7	3540	FB24
2	7	3902	FB25
2	7	2335	FB26
2	7	6278	FB27
2	7	3712	FB28
2	7	3251	FB29
2	7	4411	FB30
2	7	2017	FB31
2	7	4707	FB32
2	7	1470	FB33
2	7	3752	FB34
2	7	2905	FB35
2	7	3030	FB36
2	7	1000	FB37
2	8	4400	FB01
2	8	1905	FB02
2	8	2186	FB03
2	8	1423	FB04
2	8	2656	FB05
2	8	1290	FB06
2	8	4285	FB07
2	8	5094	FB08
2	8	1387	FB09
2	8	1438	FB10
2	8	2755	FB11
2	8	2454	FB12
2	8	2224	FB13
2	8	2598	FB14
2	8	1675	FB15
2	8	2310	FB16
2	8	5682	FB17
2	8	5668	FB18
2	8	1308	FB19
2	8	2906	FB20
2	8	4461	FB21
2	8	1357	FB22
2	8	1241	FB23
2	8	1636	FB24
2	8	1748	FB25
2	8	2041	FB26
2	8	5249	FB27
2	8	3212	FB28
2	8	2947	FB29
2	8	3115	FB30
2	8	1791	FB31
2	8	4023	FB32
2	8	1532	FB33
2	8	3331	FB34
2	8	2908	FB35
2	8	2587	FB36
2	8	1000	FB37
2	9	4409	FB01
2	9	1627	FB02
2	9	2193	FB03
2	9	1414	FB04
2	9	2717	FB05
2	9	1347	FB06
2	9	4185	FB07
2	9	5431	FB08
2	9	1387	FB09
2	9	1433	FB10
2	9	2685	FB11
2	9	2456	FB12
2	9	2140	FB13
2	9	2593	FB14
2	9	1739	FB15
2	9	2367	FB16
2	9	5763	FB17
2	9	5313	FB18
2	9	1327	FB19
2	9	2569	FB20
2	9	4133	FB21
2	9	1314	FB22
2	9	1240	FB23
2	9	1657	FB24
2	9	1836	FB25
2	9	1907	FB26
2	9	5202	FB27
2	9	2948	FB28
2	9	2774	FB29
2	9	3017	FB30
2	9	1760	FB31
2	9	3887	FB32
2	9	1240	FB33
2	9	3136	FB34
2	9	2989	FB35
2	9	2355	FB36
2	9	1000	FB37
2	10	4400	FB01
2	10	1446	FB02
2	10	2145	FB03
2	10	1377	FB04
2	10	2951	FB05
2	10	1251	FB06
2	10	4087	FB07
2	10	4302	FB08
2	10	1339	FB09
2	10	1389	FB10
2	10	2688	FB11
2	10	2192	FB12
2	10	2107	FB13
2	10	2560	FB14
2	10	1614	FB15
2	10	2297	FB16
2	10	5250	FB17
2	10	6129	FB18
2	10	1327	FB19
2	10	2845	FB20
2	10	5366	FB21
2	10	1316	FB22
2	10	1112	FB23
2	10	1570	FB24
2	10	1681	FB25
2	10	2041	FB26
2	10	5048	FB27
2	10	2995	FB28
2	10	2958	FB29
2	10	2883	FB30
2	10	1745	FB31
2	10	3964	FB32
2	10	1065	FB33
2	10	3018	FB34
2	10	2975	FB35
2	10	2551	FB36
2	10	1000	FB37
2	11	4400	FB01
2	11	1470	FB02
2	11	2102	FB03
2	11	1369	FB04
2	11	2893	FB05
2	11	1226	FB06
2	11	4156	FB07
2	11	4384	FB08
2	11	1322	FB09
2	11	1376	FB10
2	11	2568	FB11
